snapshot_date,underlying,option_code,option_type,strike,volume,turnover,open_interest,implied_volatility,premium
2026-05-29,US.FCX,US.FCX260605C67000,CALL,67.0,1529,232145.0,4770,0.56007,144.0
2026-05-29,US.FCX,US.FCX260605P67000,PUT,67.0,1522,384147.0,40,0.5537,266.5
2026-05-29,US.FCX,US.FCX270115P45000,PUT,45.0,1220,258221.0,23957,0.53828,215.0
2026-05-29,US.FCX,US.FCX270115P55000,PUT,55.0,824,414385.0,10047,0.51853,495.0
2026-05-29,US.FCX,US.FCX260605P62000,PUT,62.0,781,48088.0,773,0.53038,53.0
2026-05-29,US.FCX,US.FCX260918C75000,CALL,75.0,670,310849.0,3593,0.53174,462.5
2026-05-29,US.FICO,US.FICO260618P1100000,PUT,1100.0,68,77578.0,320,0.58489,1430.0
2026-05-29,US.FICO,US.FICO260618C1540000,CALL,1540.0,42,37905.0,3,0.65926,870.0
2026-05-29,US.FICO,US.FICO260618P1000000,PUT,1000.0,34,12169.0,848,0.63974,465.0
2026-05-29,US.FICO,US.FICO260618P1360000,PUT,1360.0,23,257238.0,1,0.5659,13470.0
2026-05-29,US.FICO,US.FICO260618P1150000,PUT,1150.0,22,38277.0,36,0.55792,2360.0
2026-05-29,US.FICO,US.FICO260618P1200000,PUT,1200.0,22,69788.0,134,0.57512,4210.0
2026-05-29,US.FICO,US.FICO260618P1120000,PUT,1120.0,21,35459.0,53,0.56873,1715.0
2026-05-29,US.FICO,US.FICO260618C1520000,CALL,1520.0,21,25410.0,42,0.65893,1035.0
2026-05-29,US.FICO,US.FICO260618P750000,PUT,750.0,15,535.0,24,0.89254,43.0
2026-05-29,US.FICO,US.FICO260821C1280000,CALL,1280.0,15,221328.0,5,0.5842,13095.0
2026-05-29,US.GDS,US.GDS260918C50000,CALL,50.0,5179,801793.0,187,0.69874,172.5
2026-05-29,US.GDS,US.GDS260918C45000,CALL,45.0,3493,883830.0,33,0.66568,237.5
2026-05-29,US.GDS,US.GDS270115C25000,CALL,25.0,1597,2144780.0,1276,0.67438,1325.0
2026-05-29,US.GDS,US.GDS260618C45000,CALL,45.0,151,2860.0,911,0.66762,17.0
2026-05-29,US.GDS,US.GDS260717C45000,CALL,45.0,111,9920.0,108,0.61895,70.0
2026-05-29,US.GDS,US.GDS260618P35000,PUT,35.0,107,17421.0,175,0.60557,172.5
2026-05-29,US.GDS,US.GDS260618P36000,PUT,36.0,87,18180.0,124,0.60526,225.0
2026-05-29,US.GDS,US.GDS260717C40000,CALL,40.0,56,10416.0,424,0.60518,157.5
2026-05-29,US.GDS,US.GDS260918C40000,CALL,40.0,55,21526.0,14,0.68978,385.0
2026-05-29,US.GDS,US.GDS260717C38000,CALL,38.0,46,10108.0,36,0.61482,222.5
2026-05-29,US.GEMI,US.GEMI270115P5000,PUT,5.0,1113,173958.0,2200,1.12216,157.5
2026-05-29,US.GEMI,US.GEMI260612C5500,CALL,5.5,1008,28402.0,22,1.03021,32.5
2026-05-29,US.GEMI,US.GEMI260605C5000,CALL,5.0,551,21598.0,416,0.96379,42.5
2026-05-29,US.GEMI,US.GEMI260717C12500,CALL,12.5,358,1790.0,2800,1.28893,5.0
2026-05-29,US.GEMI,US.GEMI261016P7500,PUT,7.5,211,63300.0,263,1.20873,310.0
2026-05-29,US.GEMI,US.GEMI260605C6000,CALL,6.0,119,966.0,234,1.03252,7.5
2026-05-29,US.GEMI,US.GEMI260717C7500,CALL,7.5,102,2367.0,1931,0.98896,20.0
2026-05-29,US.GEMI,US.GEMI260717P10000,PUT,10.0,100,48800.0,282,1.33625,485.0
2026-05-29,US.GEMI,US.GEMI260717C10000,CALL,10.0,82,745.0,7363,1.19402,10.0
2026-05-29,US.GEMI,US.GEMI260618P4000,PUT,4.0,70,570.0,178,1.17467,10.0
2026-05-29,US.GEV,US.GEV260618P900000,PUT,900.0,2092,4135929.0,1975,0.52202,1845.0
2026-05-29,US.GEV,US.GEV260710P790000,PUT,790.0,1001,678842.0,0,0.5152,865.0
2026-05-29,US.GEV,US.GEV260612P950000,PUT,950.0,637,1817987.0,127,0.50802,2860.0
2026-05-29,US.GEV,US.GEV260605P820000,PUT,820.0,472,29116.0,24,0.65352,89.0
2026-05-29,US.GEV,US.GEV260717C1100000,CALL,1100.0,453,1144703.0,600,0.49287,2725.0
2026-05-29,US.GEV,US.GEV260618P830000,PUT,830.0,397,256250.0,1340,0.55707,640.0
2026-05-29,US.GEV,US.GEV260618P950000,PUT,950.0,385,1247252.0,1299,0.50202,3520.0
2026-05-29,US.GEV,US.GEV260605C1110000,CALL,1110.0,363,62403.0,81,0.54561,97.5
2026-05-29,US.GEV,US.GEV260618P810000,PUT,810.0,337,177710.0,1629,0.55763,425.0
2026-05-29,US.GEV,US.GEV260717P870000,PUT,870.0,309,872769.0,90,0.5124,2900.0
2026-05-29,US.GOOGL,US.GOOGL260605C390000,CALL,390.0,10543,3663860.0,3680,0.29506,253.5
2026-05-29,US.GOOGL,US.GOOGL260605C400000,CALL,400.0,9745,1283748.0,3702,0.31953,104.0
2026-05-29,US.GOOGL,US.GOOGL260601C385000,CALL,385.0,8810,1694219.0,331,0.21478,109.0
2026-05-29,US.GOOGL,US.GOOGL260702P380000,PUT,380.0,6786,7871803.0,254,0.29602,1287.5
2026-05-29,US.GOOGL,US.GOOGL260717C400000,CALL,400.0,5486,6061458.0,14965,0.30701,995.0
2026-05-29,US.GOOGL,US.GOOGL260601P380000,PUT,380.0,4895,1009816.0,325,0.2049,244.0
2026-05-29,US.GOOGL,US.GOOGL260626P230000,PUT,230.0,4700,42288.0,13,0.71147,9.0
2026-05-29,US.GOOGL,US.GOOGL260605C397500,CALL,397.5,4609,833658.0,1574,0.31201,128.5
2026-05-29,US.GOOGL,US.GOOGL260618C400000,CALL,400.0,4426,2060307.0,17611,0.30603,407.5
2026-05-29,US.GOOGL,US.GOOGL260605C385000,CALL,385.0,4064,2054016.0,1681,0.28839,400.0
2026-05-29,US.GWRE,US.GWRE260618C190000,CALL,190.0,298,58834.0,34,0.85573,235.0
2026-05-29,US.GWRE,US.GWRE270115P120000,PUT,120.0,60,87585.0,60,0.67167,1415.0
2026-05-29,US.GWRE,US.GWRE260618C170000,CALL,170.0,58,25227.0,42,0.86724,615.0
2026-05-29,US.GWRE,US.GWRE260618C140000,CALL,140.0,44,78826.0,30,0.83815,1895.0
2026-05-29,US.GWRE,US.GWRE260618C180000,CALL,180.0,37,12608.0,7,0.85027,375.0
2026-05-29,US.GWRE,US.GWRE260618C160000,CALL,160.0,33,24385.0,120,0.84795,905.0
2026-05-29,US.GWRE,US.GWRE260618P145000,PUT,145.0,27,25103.0,48,0.87741,850.0
2026-05-29,US.GWRE,US.GWRE260618C135000,CALL,135.0,27,58129.0,65,0.81358,2205.0
2026-05-29,US.GWRE,US.GWRE260618C150000,CALL,150.0,19,22679.0,74,0.85942,1355.0
2026-05-29,US.GWRE,US.GWRE270115C240000,CALL,240.0,18,16064.0,557,0.62259,980.0
2026-05-29,US.HOOD,US.HOOD260605C95000,CALL,95.0,23545,5426458.0,6320,0.73286,342.5
2026-05-29,US.HOOD,US.HOOD260605C100000,CALL,100.0,21235,2482789.0,4311,0.76192,178.5
2026-05-29,US.HOOD,US.HOOD260717C105000,CALL,105.0,20112,6771490.0,17642,0.67458,547.5
2026-05-29,US.HOOD,US.HOOD260618C100000,CALL,100.0,18459,5421835.0,18762,0.71669,405.0
2026-05-29,US.HOOD,US.HOOD260605C90000,CALL,90.0,14493,4905378.0,8721,0.7388,625.0
2026-05-29,US.HOOD,US.HOOD260605P63000,PUT,63.0,14235,56696.0,288,1.16731,2.0
2026-05-29,US.HOOD,US.HOOD260612C95000,CALL,95.0,10101,3724051.0,1439,0.72055,497.5
2026-05-29,US.HOOD,US.HOOD260618C95000,CALL,95.0,9787,3957054.0,10013,0.70367,590.0
2026-05-29,US.HOOD,US.HOOD260618C90000,CALL,90.0,9514,5649544.0,18705,0.69844,845.0
2026-05-29,US.HOOD,US.HOOD260605C92000,CALL,92.0,8195,2676453.0,2000,0.73264,497.5
2026-05-29,US.IBIT,US.IBIT260717C45000,CALL,45.0,49250,4833963.0,28203,0.3435,95.5
2026-05-29,US.IBIT,US.IBIT260605C43000,CALL,43.0,21649,751269.0,6538,0.34261,30.0
2026-05-29,US.IBIT,US.IBIT260717P38000,PUT,38.0,18858,1567524.0,29719,0.3892,83.0
2026-05-29,US.IBIT,US.IBIT260618C47000,CALL,47.0,18116,325015.0,50252,0.39277,18.5
2026-05-29,US.IBIT,US.IBIT260601C42500,CALL,42.5,18093,343289.0,880,0.31204,15.5
2026-05-29,US.IBIT,US.IBIT260605P41500,PUT,41.5,16473,1160048.0,6822,0.34287,67.0
2026-05-29,US.IBIT,US.IBIT260605C45000,CALL,45.0,16313,159159.0,20796,0.38214,7.0
2026-05-29,US.IBIT,US.IBIT260618C65000,CALL,65.0,15762,32212.0,26061,0.79037,2.5
2026-05-29,US.IBIT,US.IBIT260605P39000,PUT,39.0,12875,130055.0,1643,0.39263,10.5
2026-05-29,US.IBIT,US.IBIT260601C43000,CALL,43.0,12655,163844.0,6963,0.33909,9.0
2026-05-29,US.IBM,US.IBM260605C300000,CALL,300.0,11471,6816548.0,809,0.624,907.5
2026-05-29,US.IBM,US.IBM260618C300000,CALL,300.0,10436,9542436.0,6493,0.53538,1400.0
2026-05-29,US.IBM,US.IBM260717C300000,CALL,300.0,7078,9996214.0,5797,0.49386,2105.0
2026-05-29,US.IBM,US.IBM260605C350000,CALL,350.0,5639,819702.0,10,0.83372,125.0
2026-05-29,US.IBM,US.IBM260618C400000,CALL,400.0,5276,710685.0,677,0.80166,157.5
2026-05-29,US.IBM,US.IBM260717P275000,PUT,275.0,5076,7355536.0,239,0.48572,1040.0
2026-05-29,US.IBM,US.IBM260605C295000,CALL,295.0,5011,3653932.0,1557,0.60794,1127.5
2026-05-29,US.IBM,US.IBM260717C350000,CALL,350.0,4703,3058474.0,201,0.54336,780.0
2026-05-29,US.IBM,US.IBM260618C350000,CALL,350.0,4142,1129268.0,3159,0.65607,372.5
2026-05-29,US.IBM,US.IBM260605C290000,CALL,290.0,3863,3497350.0,764,0.60353,1407.5
2026-05-29,US.IGV,US.IGV260821P90000,PUT,90.0,180627,48086932.0,6433,0.39244,260.0
2026-05-29,US.IGV,US.IGV260821P85000,PUT,85.0,116006,17996490.0,126622,0.40032,155.0
2026-05-29,US.IGV,US.IGV260821P75000,PUT,75.0,100024,5647455.0,102720,0.44264,57.5
2026-05-29,US.IGV,US.IGV261218C90000,CALL,90.0,36300,62511978.0,42782,0.37482,1860.0
2026-05-29,US.IGV,US.IGV260618C105000,CALL,105.0,25313,3341551.0,16579,0.38815,235.0
2026-05-29,US.IGV,US.IGV260717C100000,CALL,100.0,16886,10193881.0,22239,0.36606,650.0
2026-05-29,US.IGV,US.IGV260618C107000,CALL,107.0,16128,2557759.0,1253,0.39122,175.0
2026-05-29,US.IGV,US.IGV260717C105000,CALL,105.0,14965,5736471.0,4011,0.3666,420.0
2026-05-29,US.IGV,US.IGV260618C95000,CALL,95.0,12463,9039322.0,23736,0.39429,800.0
2026-05-29,US.IGV,US.IGV260618C100000,CALL,100.0,10416,3613943.0,38721,0.3857,460.0
2026-05-29,US.INTC,US.INTC260605P70000,PUT,70.0,30579,105828.0,3461,1.52496,5.0
2026-05-29,US.INTC,US.INTC260821C150000,CALL,150.0,17291,18853697.0,11747,0.87066,872.5
2026-05-29,US.INTC,US.INTC260605C150000,CALL,150.0,15686,1225304.0,4910,1.11372,29.5
2026-05-29,US.INTC,US.INTC260605C125000,CALL,125.0,12369,4731836.0,5474,0.93263,223.0
2026-05-29,US.INTC,US.INTC260605C120000,CALL,120.0,11761,6229445.0,5974,0.90951,350.0
2026-05-29,US.INTC,US.INTC260821C140000,CALL,140.0,10554,13376896.0,3451,0.86251,1080.0
2026-05-29,US.INTC,US.INTC260618C150000,CALL,150.0,10199,2184384.0,52461,0.92187,142.5
2026-05-29,US.INTC,US.INTC260618C195000,CALL,195.0,8446,302219.0,18417,1.08731,24.5
2026-05-29,US.INTC,US.INTC260605P110000,PUT,110.0,8065,2054760.0,6415,0.88356,330.0
2026-05-29,US.INTC,US.INTC260605C130000,CALL,130.0,8011,2231031.0,7495,0.95999,141.5
2026-05-29,US.INTU,US.INTU260605C345000,CALL,345.0,771,281904.0,169,0.5112,415.0
2026-05-29,US.INTU,US.INTU260605P330000,PUT,330.0,598,560521.0,45,0.48793,785.0
2026-05-29,US.INTU,US.INTU260605P270000,PUT,270.0,594,9621.0,399,0.66462,10.0
2026-05-29,US.INTU,US.INTU260618C360000,CALL,360.0,561,294190.0,810,0.51252,610.0
2026-05-29,US.INTU,US.INTU260605P280000,PUT,280.0,557,20893.0,283,0.63034,22.5
2026-05-29,US.INTU,US.INTU260618C345000,CALL,345.0,431,400339.0,51,0.51477,1050.0
2026-05-29,US.INTU,US.INTU260618C440000,CALL,440.0,429,11175.0,929,0.58188,35.0
2026-05-29,US.INTU,US.INTU260918P310000,PUT,310.0,405,1160033.0,146,0.5513,2760.0
2026-05-29,US.INTU,US.INTU270319C520000,CALL,520.0,401,758711.0,12,0.52862,1960.0
2026-05-29,US.INTU,US.INTU260605C350000,CALL,350.0,361,90519.0,226,0.50575,287.5
2026-05-29,US.IREN,US.IREN260605P38000,PUT,38.0,26845,272027.0,866,1.85606,9.0
2026-05-29,US.IREN,US.IREN260605P45000,PUT,45.0,15977,435114.0,2767,1.50091,19.5
2026-05-29,US.IREN,US.IREN280915P20000,PUT,20.0,12469,7015546.0,15093,0.95073,472.5
2026-05-29,US.IREN,US.IREN280915P15000,PUT,15.0,12467,4567664.0,15037,1.15345,450.0
2026-05-29,US.IREN,US.IREN260605P50000,PUT,50.0,11960,638530.0,2794,1.28926,37.5
2026-05-29,US.IREN,US.IREN260605C65000,CALL,65.0,9282,2653141.0,3555,1.0962,312.5
2026-05-29,US.IREN,US.IREN260710P40000,PUT,40.0,9052,949652.0,0,1.07356,84.5
2026-05-29,US.IREN,US.IREN260605C70000,CALL,70.0,8969,1301446.0,11501,1.12953,163.0
2026-05-29,US.IREN,US.IREN270617C110000,CALL,110.0,4053,6910518.0,7815,1.07165,1747.5
2026-05-29,US.IREN,US.IREN260618C70000,CALL,70.0,4024,1478650.0,22642,1.10038,407.5
2026-05-29,US.IWM,US.IWM260618P276000,PUT,276.0,32972,5981371.0,53387,0.24605,156.5
2026-05-29,US.IWM,US.IWM260717P275000,PUT,275.0,29484,11848950.0,8540,0.24077,373.5
2026-05-29,US.IWM,US.IWM260618P278000,PUT,278.0,29040,6867042.0,34855,0.24199,189.5
2026-05-29,US.IWM,US.IWM260618P285000,PUT,285.0,25654,9528886.0,17856,0.22979,362.5
2026-05-29,US.IWM,US.IWM260618P275000,PUT,275.0,19654,3097485.0,98453,0.24777,141.5
2026-05-29,US.IWM,US.IWM260601C292000,CALL,292.0,16298,1113172.0,518,0.13682,71.5
2026-05-29,US.IWM,US.IWM260717P278000,PUT,278.0,14333,7247488.0,18854,0.23602,442.5
2026-05-29,US.IWM,US.IWM260717P276000,PUT,276.0,14166,5552403.0,10097,0.23908,395.0
2026-05-29,US.IWM,US.IWM260618P282000,PUT,282.0,12505,3498164.0,68542,0.23486,276.5
2026-05-29,US.IWM,US.IWM260717P280000,PUT,280.0,11789,5961031.0,9987,0.23314,495.5
2026-05-29,US.JD,US.JD260605C30000,CALL,30.0,2686,50948.0,3614,0.35523,16.5
2026-05-29,US.JD,US.JD270115P27000,PUT,27.0,1874,417264.0,10677,0.37804,225.5
2026-05-29,US.JD,US.JD260618C30000,CALL,30.0,1720,93934.0,32694,0.39148,60.0
2026-05-29,US.JD,US.JD260717C30000,CALL,30.0,1667,181368.0,1034,0.36385,109.5
2026-05-29,US.JD,US.JD260626C32000,CALL,32.0,1401,36420.0,358,0.40384,33.0
2026-05-29,US.JD,US.JD260618C35000,CALL,35.0,1371,8163.0,43133,0.47071,5.5
2026-05-29,US.JD,US.JD270115P25000,PUT,25.0,1249,188201.0,16426,0.39081,156.5
2026-05-29,US.JD,US.JD260605C29500,CALL,29.5,1126,33790.0,72,0.38196,33.0
2026-05-29,US.JD,US.JD260618P28000,PUT,28.0,1032,50681.0,9876,0.37026,59.5
2026-05-29,US.JD,US.JD260918C30000,CALL,30.0,1022,210612.0,8400,0.39306,213.5
2026-05-29,US.KC,US.KC260618C15000,CALL,15.0,1072,26659.0,702,0.95015,30.0
2026-05-29,US.KC,US.KC270115C20000,CALL,20.0,501,72645.0,259,0.84201,145.0
2026-05-29,US.KC,US.KC260618P12500,PUT,12.5,174,17366.0,472,0.91665,115.0
2026-05-29,US.KC,US.KC260618C12500,CALL,12.5,168,14175.0,329,0.84747,87.5
2026-05-29,US.KC,US.KC260717P12500,PUT,12.5,100,15500.0,11,0.90169,170.0
2026-05-29,US.KC,US.KC260821P20000,PUT,20.0,53,42930.0,220,0.80042,790.0
2026-05-29,US.KC,US.KC260618C17500,CALL,17.5,28,263.0,3754,1.01126,10.0
2026-05-29,US.KC,US.KC260717C17500,CALL,17.5,17,540.0,17,0.85572,30.0
2026-05-29,US.KC,US.KC260821C20000,CALL,20.0,15,553.0,842,0.96539,55.0
2026-05-29,US.KC,US.KC260618C22500,CALL,22.5,10,50.0,268,1.33645,5.0
2026-05-29,US.LI,US.LI260618C16000,CALL,16.0,1144,37727.0,556,0.47416,30.5
2026-05-29,US.LI,US.LI260918P15000,PUT,15.0,702,103755.0,1347,0.47543,148.5
2026-05-29,US.LI,US.LI260618C20000,CALL,20.0,659,1412.0,12091,0.68539,4.0
2026-05-29,US.LI,US.LI260605P14000,PUT,14.0,577,3470.0,580,0.43993,5.0
2026-05-29,US.LI,US.LI260717C18000,CALL,18.0,319,8640.0,491,0.49045,25.0
2026-05-29,US.LI,US.LI270115C17000,CALL,17.0,315,56644.0,1178,0.50857,181.0
2026-05-29,US.LI,US.LI260918C25000,CALL,25.0,305,5257.0,466,0.5736,15.0
2026-05-29,US.LI,US.LI260618P15000,PUT,15.0,162,10128.0,8025,0.46384,62.5
2026-05-29,US.LI,US.LI260605C15500,CALL,15.5,144,2907.0,350,0.4454,17.5
2026-05-29,US.LI,US.LI260618C17000,CALL,17.0,137,2127.0,6273,0.52493,16.0
2026-05-29,US.LITE,US.LITE260605C900000,CALL,900.0,931,2133667.0,1987,1.00592,2855.0
2026-05-29,US.LITE,US.LITE260605C1050000,CALL,1050.0,698,271095.0,211,1.03259,415.0
2026-05-29,US.LITE,US.LITE260612C1000000,CALL,1000.0,668,1211785.0,103,0.95027,1880.0
2026-05-29,US.LITE,US.LITE260605P830000,PUT,830.0,605,2650741.0,322,1.03204,3515.0
2026-05-29,US.LITE,US.LITE260612P597500,PUT,597.5,548,215456.0,0,1.20785,445.0
2026-05-29,US.LITE,US.LITE260605C1000000,CALL,1000.0,530,390236.0,461,0.99169,745.0
2026-05-29,US.LITE,US.LITE260605C1120000,CALL,1120.0,485,81871.0,18,1.13916,242.5
2026-05-29,US.LITE,US.LITE260605C1030000,CALL,1030.0,395,192159.0,41,0.99949,490.0
2026-05-29,US.LITE,US.LITE260605P750000,PUT,750.0,373,483131.0,813,1.05322,1090.0
2026-05-29,US.LITE,US.LITE260612P740000,PUT,740.0,362,881855.0,46,0.99886,1995.0
2026-05-29,US.MANH,US.MANH261016P130000,PUT,130.0,20,21900.0,3,0.57322,1060.0
2026-05-29,US.MANH,US.MANH260717P145000,PUT,145.0,20,17900.0,21,0.52406,860.0
2026-05-29,US.MANH,US.MANH260717C130000,CALL,130.0,10,23000.0,20,0.49897,2365.0
2026-05-29,US.MANH,US.MANH260717P140000,PUT,140.0,7,4676.0,12,0.5395,680.0
2026-05-29,US.MANH,US.MANH260618P155000,PUT,155.0,5,5015.0,52,0.51981,990.0
2026-05-29,US.MANH,US.MANH260717P125000,PUT,125.0,3,775.0,66,0.58315,302.5
2026-05-29,US.MANH,US.MANH260618C170000,CALL,170.0,2,316.0,42,0.51451,150.0
2026-05-29,US.MANH,US.MANH260618C150000,CALL,150.0,2,1300.0,17,0.51026,725.0
2026-05-29,US.MANH,US.MANH261016C190000,CALL,190.0,2,1560.0,8,0.50201,720.0
2026-05-29,US.MANH,US.MANH260717C175000,CALL,175.0,2,550.0,46,0.46082,280.0
2026-05-29,US.MARA,US.MARA260605C15500,CALL,15.5,43945,1079245.0,12148,0.82361,25.0
2026-05-29,US.MARA,US.MARA260605C14500,CALL,14.5,43301,2450934.0,14507,0.80864,57.5
2026-05-29,US.MARA,US.MARA260605C15000,CALL,15.0,14484,459400.0,6927,0.8084,38.0
2026-05-29,US.MARA,US.MARA260605C14000,CALL,14.0,14123,947145.0,4690,0.80621,83.0
2026-05-29,US.MARA,US.MARA260605P13000,PUT,13.0,5942,164036.0,3221,0.81528,14.5
2026-05-29,US.MARA,US.MARA260605P12500,PUT,12.5,5653,106491.0,4790,0.85956,8.5
2026-05-29,US.MARA,US.MARA260612C15000,CALL,15.0,4547,279486.0,1727,0.82116,66.0
2026-05-29,US.MARA,US.MARA260605P13500,PUT,13.5,3333,109886.0,2656,0.78784,25.0
2026-05-29,US.MARA,US.MARA260618C15000,CALL,15.0,2846,227297.0,30625,0.8337,86.0
2026-05-29,US.MARA,US.MARA260618C20000,CALL,20.0,2559,21953.0,30398,0.88224,8.0
2026-05-29,US.META,US.META260618C720000,CALL,720.0,17474,3374499.0,44345,0.39028,219.5
2026-05-29,US.META,US.META260601C630000,CALL,630.0,11395,5156157.0,509,0.22425,627.5
2026-05-29,US.META,US.META260618C700000,CALL,700.0,8744,2455325.0,24774,0.36317,327.5
2026-05-29,US.META,US.META260601C627500,CALL,627.5,8651,4595795.0,259,0.22635,787.5
2026-05-29,US.META,US.META260601C635000,CALL,635.0,8249,2141847.0,765,0.23886,407.5
2026-05-29,US.META,US.META260605C650000,CALL,650.0,5613,2242343.0,4518,0.33634,502.5
2026-05-29,US.META,US.META260601C650000,CALL,650.0,5066,365707.0,1743,0.2721,90.0
2026-05-29,US.META,US.META260601C640000,CALL,640.0,4976,974500.0,1501,0.24929,251.0
2026-05-29,US.META,US.META260605C640000,CALL,640.0,4575,2973872.0,2319,0.32697,802.5
2026-05-29,US.META,US.META260618C650000,CALL,650.0,4406,4578272.0,11568,0.32163,1205.0
2026-05-29,US.MP,US.MP260605C70000,CALL,70.0,805,70419.0,652,0.73818,83.0
2026-05-29,US.MP,US.MP260702C75000,CALL,75.0,703,161672.0,4,0.73997,245.0
2026-05-29,US.MP,US.MP260605C65000,CALL,65.0,612,141112.0,382,0.71924,238.5
2026-05-29,US.MP,US.MP260618C75000,CALL,75.0,588,91162.0,5770,0.74684,134.5
2026-05-29,US.MP,US.MP260717C70000,CALL,70.0,569,271036.0,1518,0.71797,480.0
2026-05-29,US.MP,US.MP260618P54000,PUT,54.0,549,39956.0,73,0.70995,65.5
2026-05-29,US.MP,US.MP260605C64000,CALL,64.0,549,149616.0,185,0.7161,287.0
2026-05-29,US.MP,US.MP260618P60000,PUT,60.0,429,92934.0,2990,0.71971,217.5
2026-05-29,US.MP,US.MP260605P60000,PUT,60.0,383,30534.0,368,0.70749,72.0
2026-05-29,US.MP,US.MP260618P65000,PUT,65.0,329,145743.0,2353,0.71919,440.0
2026-05-29,US.MRNA,US.MRNA260605C52000,CALL,52.0,13528,845458.0,567,0.75148,46.0
2026-05-29,US.MRNA,US.MRNA260605C49000,CALL,49.0,13175,1836647.0,176,0.72466,112.0
2026-05-29,US.MRNA,US.MRNA260605C51000,CALL,51.0,6268,423741.0,335,0.74493,63.0
2026-05-29,US.MRNA,US.MRNA260605C48000,CALL,48.0,6124,858816.0,229,0.68748,140.0
2026-05-29,US.MRNA,US.MRNA260618C65000,CALL,65.0,3648,135315.0,3519,0.94754,40.0
2026-05-29,US.MRNA,US.MRNA260605P51000,PUT,51.0,2061,697398.0,60,0.68843,430.0
2026-05-29,US.MRNA,US.MRNA260605C50000,CALL,50.0,1096,130294.0,570,0.73512,84.5
2026-05-29,US.MRNA,US.MRNA260605C53000,CALL,53.0,818,41416.0,304,0.78065,36.5
2026-05-29,US.MRNA,US.MRNA260717C50000,CALL,50.0,785,383512.0,20492,0.74007,402.5
2026-05-29,US.MRNA,US.MRNA260605C49500,CALL,49.5,565,71065.0,93,0.76884,106.5
2026-05-29,US.MRVL,US.MRVL260605P122000,PUT,122.0,15518,94664.0,40,1.53735,6.5
2026-05-29,US.MRVL,US.MRVL260618C200000,CALL,200.0,6344,19993277.0,12437,0.86703,1905.0
2026-05-29,US.MRVL,US.MRVL260605C220000,CALL,220.0,5230,2837027.0,2717,0.98415,535.0
2026-05-29,US.MRVL,US.MRVL260605P120000,PUT,120.0,5036,34244.0,3096,1.51918,4.5
2026-05-29,US.MRVL,US.MRVL260605C215000,CALL,215.0,4283,3172645.0,1558,0.97885,682.5
2026-05-29,US.MRVL,US.MRVL260605C222500,CALL,222.5,3512,1865927.0,1000,0.99005,475.0
2026-05-29,US.MRVL,US.MRVL260605P175000,PUT,175.0,2074,292800.0,1916,0.96404,132.5
2026-05-29,US.MRVL,US.MRVL260605P116000,PUT,116.0,2060,13288.0,7,1.68803,7.0
2026-05-29,US.MRVL,US.MRVL260605C210000,CALL,210.0,2040,1785295.0,2824,0.9722,860.0
2026-05-29,US.MRVL,US.MRVL260605P115000,PUT,115.0,1919,11318.0,111,1.6821,6.0
2026-05-29,US.MSFT,US.MSFT260618C480000,CALL,480.0,52497,13195964.0,61284,0.31944,387.5
2026-05-29,US.MSFT,US.MSFT260605C470000,CALL,470.0,31041,4346947.0,6476,0.35894,235.5
2026-05-29,US.MSFT,US.MSFT260618C450000,CALL,450.0,30811,30045238.0,42512,0.29802,1297.5
2026-05-29,US.MSFT,US.MSFT260601C450000,CALL,450.0,26738,4936752.0,1834,0.22789,367.5
2026-05-29,US.MSFT,US.MSFT260605C450000,CALL,450.0,26337,14237479.0,4432,0.31975,802.5
2026-05-29,US.MSFT,US.MSFT260626C495000,CALL,495.0,20846,4582313.0,105,0.306,276.5
2026-05-29,US.MSFT,US.MSFT260612C480000,CALL,480.0,19645,3659430.0,645,0.32843,252.5
2026-05-29,US.MSFT,US.MSFT260626C455000,CALL,455.0,18988,19200783.0,1119,0.29087,1275.0
2026-05-29,US.MSFT,US.MSFT260618C470000,CALL,470.0,18971,8012413.0,20881,0.31194,592.5
2026-05-29,US.MSFT,US.MSFT260601C445000,CALL,445.0,16955,5802358.0,1085,0.1896,632.5
2026-05-29,US.MSTR,US.MSTR260605C185000,CALL,185.0,21318,2246857.0,5328,0.80328,70.5
2026-05-29,US.MSTR,US.MSTR260605C170000,CALL,170.0,19407,4129553.0,10733,0.71573,235.0
2026-05-29,US.MSTR,US.MSTR260605P140000,PUT,140.0,12384,1131437.0,4787,0.71671,62.0
2026-05-29,US.MSTR,US.MSTR260605C165000,CALL,165.0,11180,3913500.0,34533,0.69198,357.5
2026-05-29,US.MSTR,US.MSTR260717P120000,PUT,120.0,10583,2878759.0,2267,0.72833,261.5
2026-05-29,US.MSTR,US.MSTR260605C160000,CALL,160.0,10149,4775777.0,14793,0.6889,552.5
2026-05-29,US.MSTR,US.MSTR260717P90000,PUT,90.0,10104,633102.0,823,0.9275,74.0
2026-05-29,US.MSTR,US.MSTR260605C180000,CALL,180.0,10033,1200325.0,5504,0.77545,105.0
2026-05-29,US.MSTR,US.MSTR260605C162500,CALL,162.5,9366,3639652.0,16070,0.69681,452.5
2026-05-29,US.MSTR,US.MSTR260605P139000,PUT,139.0,7605,701179.0,2246,0.71974,53.5
2026-05-29,US.NBIS,US.NBIS260605P185000,PUT,185.0,5535,1291875.0,4163,1.26514,158.5
2026-05-29,US.NBIS,US.NBIS260605P175000,PUT,175.0,5190,745684.0,1098,1.33218,94.5
